dateTime,spotID,lat,long,speed,dist,station,BB_20-24000
2018-08-17T23:20:00Z,0-2571709,38.42718,-126.78419,1.5054382090089475,0.1865070670049974,8,NA
2018-08-17T23:40:00Z,0-2571609,38.42278,-126.78345,1.3245957747597534,0.492676039556475,8,NA
2018-08-17T23:50:00Z,0-2571709,38.42082,-126.78317,1.8244871320349616,0.21893845584419536,8,NA
2018-08-18T00:10:00Z,0-2571609,38.41613,-126.78268,1.374648420261542,0.5223663996993859,8,NA
2018-08-18T00:20:00Z,0-2571709,38.41417,-126.78248,1.818904529113556,0.21826854349362673,8,NA
2018-08-18T00:40:00Z,0-2571609,38.41065,-126.78186,1.1342571349262132,0.3944694258132275,8,NA
2018-08-18T00:50:00Z,0-2571709,38.40885,-126.78145,1.3335192053608778,0.2029912568160447,8,NA
2018-08-18T01:10:00Z,0-2571609,38.405029999999996,-126.78012,1.1346087675925154,0.43966089744209974,8,NA
2018-08-18T01:20:00Z,0-2571709,38.40387,-126.77965,1.2224704534500497,0.13515090013142217,8,NA
2018-08-18T01:40:00Z,0-2571609,38.40047,-126.778,1.1776457558823474,0.4039979190318608,8,NA
2018-08-18T01:50:00Z,0-2571709,38.39855,-126.77693,1.1866876880282182,0.23272264104108947,8,NA
2018-08-18T02:10:00Z,0-2571609,38.39577,-126.77484,1.1907757598767303,0.3585558121406599,8,NA
2018-08-18T02:20:00Z,0-2571709,38.39401,-126.77368,1.2041126194889065,0.22008502878436123,8,NA
2018-08-18T02:50:00Z,0-2571709,38.38905,-126.77003,1.3441997402858863,0.6362545437353196,8,NA
2018-08-18T03:10:00Z,0-2571609,38.38507,-126.76732,1.4827184895710697,0.5012412227244422,8,NA
2018-08-18T03:20:00Z,0-2571709,38.38274,-126.76559,1.4875161157684644,0.29956921775892686,8,NA
2018-08-18T03:50:00Z,0-2571709,38.37724,-126.76156,1.371485947539129,0.7047913897076079,8,NA
2018-08-18T04:10:00Z,0-2571609,38.37297,-126.7585,1.7957322497948858,0.5442066345906168,8,NA
2018-08-18T04:20:00Z,0-2571709,38.37097,-126.75727,1.252426268005991,0.24665839556006877,8,NA
2018-08-18T04:40:00Z,0-2571609,38.36623,-126.75421,1.947542766169683,0.5902136549697568,8,NA
2018-08-18T04:50:00Z,0-2571709,38.36346,-126.75264,1.7096458874826204,0.33670525950699387,8,NA
2018-08-18T05:10:00Z,0-2571609,38.35923,-126.75,1.7263283772750255,0.5231734054464037,8,NA
