yyyy-mm-ddTHH:MM:SSZ, TOL_25, TOL_31.5, TOL_40, TOL_50, TOL_63, TOL_80, TOL_100, TOL_125, TOL_160, TOL_200, TOL_250, TOL_315, TOL_400, TOL_500, TOL_630, TOL_800, TOL_1000, TOL_1250, TOL_1600, TOL_2000, TOL_2500, TOL_3150, TOL_4000, TOL_5000, TOL_6300, TOL_8000, TOL_10000, TOL_12500, TOL_16000, TOL_20000 
2018-08-22T23:04:55.000Z, 84.642673, 86.358044, 85.718195, 86.837844, 85.295601, 85.177703, 81.558196, 78.723715, 76.342159, 74.837560, 74.827698, 75.663707, 74.138678, 72.007887, 69.809395, 68.095370, 67.074019, 67.016229, 65.758446, 63.638032, 59.311466, 56.381018, 55.243757, 54.348926, 54.288103, 54.975027, 55.489882, 55.418067, 56.304332, 55.463903
2018-08-22T23:24:55.000Z, 83.359013, 84.649782, 86.487932, 88.304786, 85.452239, 85.030796, 81.318775, 78.596124, 75.960735, 74.680584, 74.989691, 74.430456, 73.575679, 73.012194, 71.625773, 69.982388, 68.785579, 67.413040, 66.238198, 64.567401, 60.542234, 58.291492, 57.008463, 55.608575, 55.100748, 56.011356, 56.037145, 55.652785, 56.405112, 55.524209
2018-08-22T23:44:55.000Z, 83.371462, 85.993544, 86.692626, 87.448567, 86.267735, 85.055083, 82.096428, 79.637035, 76.674907, 76.134292, 75.333854, 75.704038, 74.512363, 72.162863, 70.006212, 68.191030, 67.131326, 66.934173, 65.791923, 63.475484, 59.931276, 57.405118, 56.141305, 55.186673, 55.745453, 57.219601, 57.313085, 56.031149, 56.534408, 55.618658
2018-08-23T00:04:55.000Z, 92.153839, 90.779806, 90.245980, 90.291187, 87.901389, 85.845289, 82.607257, 79.552474, 77.923400, 76.452714, 75.866949, 76.148339, 75.013727, 72.587450, 70.673731, 69.006934, 67.728499, 67.298224, 67.269813, 64.939924, 62.102022, 61.234147, 59.608824, 58.125118, 56.874174, 57.987066, 58.164880, 56.583293, 56.613425, 55.645266
2018-08-23T00:24:55.000Z, 89.769934, 90.515970, 92.894431, 96.270680, 97.347794, 90.583804, 88.941582, 84.999188, 83.262812, 81.785383, 82.562729, 81.415699, 80.041078, 76.491853, 74.107087, 72.407231, 70.806814, 69.008231, 67.203220, 64.989403, 61.533550, 58.527947, 57.308659, 56.194301, 56.254817, 57.738877, 58.278881, 56.297870, 56.655772, 55.704703
2018-08-23T00:44:55.000Z, 85.586320, 87.120906, 87.593136, 88.621497, 88.918714, 87.455549, 84.071344, 80.546504, 78.883596, 78.255500, 78.560129, 79.450779, 78.126858, 76.418484, 75.660453, 73.968047, 72.437010, 70.236988, 67.809672, 65.162496, 61.790157, 58.680070, 56.822362, 55.727386, 55.942995, 57.336327, 57.515827, 56.569207, 56.689810, 55.732618
2018-08-23T01:04:55.000Z, 84.134289, 86.007959, 87.165562, 88.389835, 89.411397, 86.214338, 82.558157, 78.761489, 77.321185, 76.335407, 75.916888, 78.844525, 80.579823, 72.902013, 73.333432, 69.442097, 68.656809, 67.615293, 65.730840, 63.480180, 60.579003, 58.349123, 57.042778, 56.106176, 57.020731, 60.058854, 60.293720, 59.505905, 60.669803, 59.404252
2018-08-23T01:24:55.000Z, 84.852927, 85.397026, 86.488089, 88.307143, 89.036254, 85.723287, 82.566560, 78.916200, 77.269916, 75.978837, 75.126300, 79.952254, 77.676585, 73.003518, 70.286162, 68.566992, 67.773723, 67.150415, 66.347815, 66.025251, 63.840983, 63.432608, 63.037305, 61.138172, 60.733407, 62.960045, 62.941194, 61.491285, 62.507335, 61.900343
2018-08-23T01:44:55.000Z, 84.655691, 87.116466, 87.977609, 88.621032, 88.488493, 86.116207, 82.539047, 79.324665, 77.624824, 76.776342, 75.899092, 78.259805, 75.770439, 74.660963, 70.576923, 69.451052, 68.882199, 68.077947, 67.132571, 65.554641, 63.717765, 62.553773, 61.967971, 61.163831, 61.053458, 63.801982, 63.574163, 65.087802, 68.890240, 69.991642
2018-08-23T02:04:55.000Z, 85.068769, 87.031679, 88.465274, 88.958144, 89.288365, 86.173637, 82.661045, 79.006819, 77.409307, 77.421266, 75.092415, 75.056760, 74.792308, 72.743948, 70.970524, 69.496233, 68.837452, 68.584897, 68.077595, 67.375975, 66.371688, 64.460695, 64.235678, 64.220310, 64.426195, 72.228023, 74.705970, 82.522939, 84.101669, 77.947002
2018-08-23T02:24:55.000Z, 82.942368, 85.933010, 86.934956, 88.865871, 86.706482, 85.953651, 83.026519, 79.996645, 79.745948, 78.431048, 77.093877, 76.827150, 77.208867, 75.217290, 73.238874, 72.276574, 71.520333, 71.043302, 70.095917, 69.388064, 68.453851, 67.965315, 67.229600, 66.320329, 65.902068, 66.089059, 65.428778, 65.603187, 66.318489, 64.688546
2018-08-23T02:44:55.000Z, 83.072014, 85.523069, 87.075967, 88.160538, 86.323810, 85.354009, 83.100835, 80.471827, 79.579612, 78.744254, 76.876460, 77.641087, 77.442418, 75.333561, 73.650987, 72.339331, 71.379825, 70.379240, 69.611840, 68.773568, 67.775027, 66.996211, 66.165758, 65.042973, 64.332761, 64.254483, 63.149431, 62.739109, 62.959159, 60.576173
2018-08-23T03:04:55.000Z, 81.676039, 84.609562, 85.286085, 86.825951, 85.584278, 85.528383, 82.277286, 79.632884, 79.835917, 79.970507, 77.519081, 77.820006, 79.755825, 75.054463, 74.304282, 72.850390, 72.484020, 72.351326, 71.977156, 71.380637, 70.917565, 70.517704, 69.660699, 68.800948, 68.362502, 67.899582, 66.880477, 66.555672, 67.003916, 64.131527
2018-08-23T03:24:55.000Z, 84.782624, 86.063278, 88.103193, 89.289661, 86.813036, 85.753351, 83.150770, 80.997028, 81.629241, 81.151857, 79.258796, 79.696348, 82.629559, 77.622486, 79.181040, 76.710228, 76.637532, 76.809980, 76.488719, 73.067407, 70.527015, 69.678677, 69.354402, 68.900377, 67.444586, 66.529338, 65.546741, 65.434362, 66.029861, 63.446637
2018-08-23T03:44:55.000Z, 85.545300, 86.500836, 88.832758, 90.153857, 87.686196, 86.891329, 84.445995, 82.723924, 81.826052, 81.148278, 80.557019, 81.625597, 79.844935, 78.763744, 78.831809, 79.684142, 80.500318, 81.641819, 81.140091, 76.305221, 74.407041, 74.171395, 78.253116, 79.953471, 73.731860, 71.409799, 69.920628, 69.600630, 71.233385, 71.676368
2018-08-23T04:04:55.000Z, 86.167027, 88.198225, 91.376419, 91.280178, 88.962680, 87.233902, 84.566636, 83.387644, 84.039843, 82.306084, 82.129687, 81.974571, 80.786849, 78.909682, 78.313097, 77.780376, 77.191256, 76.568215, 75.261632, 71.508610, 69.069187, 68.088708, 68.309370, 66.885039, 64.314937, 63.303130, 62.444900, 62.042619, 62.501430, 60.250202
2018-08-23T04:24:55.000Z, 100.410101, 94.205149, 92.404207, 90.596529, 88.068783, 86.771136, 84.036781, 82.042130, 81.314740, 80.604227, 81.704817, 81.177633, 81.091346, 79.377324, 78.920929, 78.066487, 77.063567, 76.587886, 75.300734, 71.993038, 70.013381, 69.525664, 69.702092, 68.315776, 66.392331, 65.819978, 64.591559, 64.193741, 64.686964, 62.201590
2018-08-23T04:44:55.000Z, 88.362300, 87.703663, 90.084575, 90.400327, 89.306491, 87.874195, 85.048684, 83.477874, 81.870703, 80.260704, 80.078879, 80.839367, 80.994406, 78.627681, 77.939604, 77.462289, 77.050691, 76.808256, 75.360747, 71.610952, 69.245112, 69.454123, 71.291592, 69.320495, 65.537700, 66.059122, 65.604912, 66.655186, 68.535184, 72.307463
2018-08-23T05:04:55.000Z, 87.006595, 88.154262, 90.582536, 90.764275, 88.898484, 87.876198, 86.938522, 84.350521, 83.891548, 80.509701, 80.487630, 80.644805, 80.882539, 79.410444, 78.769243, 78.302817, 77.938236, 77.798055, 75.795489, 72.434363, 70.424112, 71.777943, 75.155160, 73.242254, 68.265494, 67.272685, 65.402136, 66.985337, 67.949474, 69.188467
2018-08-23T05:24:55.000Z, 86.437211, 87.312215, 88.923837, 90.925871, 89.783247, 88.571038, 87.646651, 86.347582, 84.531644, 81.524796, 81.297781, 81.167585, 80.334529, 78.762680, 77.578586, 76.885112, 75.951953, 75.271577, 73.486961, 69.101348, 66.744511, 65.930386, 66.371204, 63.940423, 60.090407, 59.514530, 58.238521, 58.059013, 58.561049, 57.135447
2018-08-23T05:44:55.000Z, 85.776050, 86.844011, 89.841206, 90.913058, 88.499191, 88.460787, 86.770606, 84.973907, 82.213769, 80.466711, 80.268212, 80.098679, 79.562670, 77.989573, 77.266931, 76.623169, 76.169573, 75.598990, 73.899402, 71.009219, 69.231448, 68.839755, 68.512352, 66.478190, 63.883221, 63.502876, 62.535108, 61.952747, 62.305618, 59.980286
2018-08-23T06:04:55.000Z, 87.470814, 89.010695, 91.888487, 92.358919, 89.523607, 89.821646, 86.004821, 84.196603, 83.451947, 80.699184, 80.327497, 80.274282, 78.891558, 78.267230, 78.015097, 77.154277, 76.588361, 75.926956, 74.268346, 71.316716, 69.482283, 68.868278, 68.799755, 67.360667, 65.303549, 64.538844, 63.688834, 63.442514, 63.755102, 61.067400
2018-08-23T06:24:55.000Z, 85.799378, 87.305280, 89.153026, 91.491246, 89.135624, 87.915949, 85.139849, 82.868803, 82.220355, 79.519660, 79.212876, 79.662120, 80.534150, 77.320897, 76.891324, 76.890482, 76.818366, 76.259934, 74.456179, 70.543433, 68.773206, 69.552204, 71.603692, 69.433766, 65.669402, 66.037825, 65.692610, 67.400599, 69.110783, 73.723376
2018-08-23T06:44:55.000Z, 86.918603, 88.399349, 90.069114, 91.160340, 89.135635, 89.404699, 85.679670, 82.819222, 83.041590, 80.534208, 80.016222, 80.856679, 79.599376, 77.861910, 76.780919, 77.309826, 77.405329, 76.759079, 74.981836, 71.587635, 69.921908, 71.258207, 73.449906, 70.911093, 66.774093, 66.882351, 66.758044, 68.691632, 71.809067, 76.678976
2018-08-23T07:04:55.000Z, 85.242241, 87.280840, 89.555694, 90.809423, 89.289077, 88.588116, 86.254994, 84.097886, 82.616729, 80.986071, 80.066750, 80.304497, 79.679895, 77.331770, 76.880272, 76.825968, 76.561565, 76.525649, 74.754273, 71.430476, 69.913242, 69.623800, 73.004418, 73.038583, 67.076515, 65.217804, 63.689550, 64.198218, 64.515567, 65.078706
2018-08-23T07:24:55.000Z, 89.493845, 89.569372, 90.932381, 93.329635, 91.419967, 90.381712, 88.029847, 85.182808, 82.418638, 80.272386, 79.048439, 79.683701, 79.490340, 76.193514, 76.158173, 75.997385, 75.549455, 74.996833, 73.238999, 69.347618, 67.127865, 66.580450, 66.585010, 64.902837, 62.262735, 61.433220, 60.456116, 60.250580, 60.718898, 58.995951
2018-08-23T07:44:55.000Z, 85.112411, 87.258750, 89.499969, 90.086119, 88.234562, 88.662070, 85.898044, 83.291519, 81.578665, 80.648371, 79.907992, 81.994576, 81.111053, 77.000184, 76.480310, 76.284315, 75.824850, 75.314149, 73.869423, 70.696522, 68.936619, 68.967629, 69.342887, 68.286516, 66.244403, 65.742132, 64.708382, 64.570561, 64.947019, 63.019303
2018-08-23T08:04:55.000Z, 85.513056, 86.576316, 88.659573, 89.961936, 88.101593, 88.572215, 85.857183, 81.938972, 80.119064, 78.679765, 77.577027, 78.236563, 78.466972, 75.932140, 76.316733, 75.994709, 75.840410, 75.875069, 74.866785, 71.041272, 67.014099, 66.545282, 68.093420, 68.351430, 63.841614, 61.719282, 60.705735, 60.322282, 60.688154, 58.665755
2018-08-23T08:24:55.000Z, 84.565365, 85.540937, 88.276774, 90.704766, 89.026363, 88.133221, 84.291401, 81.737230, 80.637991, 78.634638, 77.552285, 79.535833, 78.349034, 75.689358, 76.030059, 75.985018, 75.795553, 75.609536, 74.083784, 70.166104, 67.181764, 66.609582, 66.455147, 63.950895, 59.426296, 59.005319, 59.795532, 60.671965, 63.097383, 64.643050
2018-08-23T08:44:55.000Z, 84.040672, 86.857229, 89.022296, 91.069248, 88.208562, 88.558512, 85.973783, 83.404358, 82.400465, 80.163029, 79.806112, 79.927908, 84.320683, 80.060026, 80.422321, 79.009712, 78.527242, 77.208214, 75.395596, 72.528610, 70.307623, 71.098414, 72.995161, 70.598856, 66.535082, 66.662522, 66.400482, 69.412489, 73.433081, 75.543488
2018-08-23T09:04:55.000Z, 84.318499, 85.458453, 88.294211, 90.055945, 89.330712, 88.559895, 85.955552, 82.605897, 81.233753, 78.778314, 78.171262, 78.312373, 78.415540, 77.331640, 78.011171, 78.057216, 77.594274, 77.061338, 75.674302, 71.116464, 67.411940, 67.598741, 69.491407, 68.199442, 62.589576, 62.388131, 62.133370, 64.371836, 67.014488, 69.304935
2018-08-23T09:24:55.000Z, 83.393494, 85.710332, 87.659301, 89.815258, 88.300212, 87.074060, 85.521167, 81.991369, 80.967549, 78.343029, 77.746880, 77.243732, 77.000440, 76.420257, 76.947128, 77.570446, 77.791358, 78.257320, 76.736981, 72.051819, 69.856231, 70.289885, 75.280511, 75.687084, 68.391582, 66.252686, 64.696509, 65.803244, 67.190660, 68.271236
2018-08-23T09:44:55.000Z, 84.860737, 86.721539, 88.067131, 90.733911, 88.434415, 87.833797, 85.158198, 83.683461, 82.615339, 80.581321, 79.145181, 78.584298, 78.353857, 78.387561, 78.803226, 79.515476, 80.591589, 80.262718, 79.075383, 75.782588, 74.112430, 74.786672, 79.659274, 78.425884, 72.276853, 71.753224, 72.166143, 75.103177, 77.567702, 77.162155
2018-08-23T10:04:55.000Z, 84.390026, 86.020764, 88.447613, 90.414975, 88.672321, 87.604000, 84.400162, 83.538750, 82.304782, 80.158074, 79.903862, 77.977377, 78.457372, 78.502804, 78.177254, 77.671114, 77.150314, 77.167782, 75.961804, 71.822597, 69.150306, 68.792082, 69.964637, 70.138096, 66.622117, 64.893103, 63.678004, 63.373224, 63.668760, 61.228168
2018-08-23T10:24:55.000Z, 85.191740, 86.754988, 89.039645, 92.449564, 89.768439, 88.407309, 86.370168, 84.449151, 83.734319, 82.051312, 81.143511, 79.292947, 79.693855, 79.334337, 78.931665, 78.543862, 78.077010, 77.520945, 76.249410, 73.173531, 71.435974, 70.685194, 70.296550, 69.194617, 67.992117, 67.430980, 66.470050, 66.221500, 66.510075, 63.643304
2018-08-23T10:44:55.000Z, 85.300466, 86.532381, 88.999662, 90.554209, 90.019087, 88.994136, 86.779416, 84.280627, 83.758857, 82.634474, 82.033671, 81.840407, 82.997329, 80.982894, 79.503836, 78.832993, 77.631723, 76.884344, 75.415477, 71.470300, 68.651764, 67.531528, 67.446209, 66.301375, 64.022064, 63.301020, 62.486818, 62.328815, 62.840462, 60.420902
2018-08-23T11:04:55.000Z, 83.844396, 86.105516, 88.459182, 90.382132, 89.119282, 88.560003, 86.211800, 84.111252, 83.130724, 80.724861, 79.675643, 79.664412, 79.867282, 77.514796, 76.895227, 76.616759, 76.298161, 76.029906, 74.809573, 70.695889, 67.951512, 66.995278, 67.909620, 66.834243, 63.816471, 62.990471, 62.031910, 61.987529, 62.408348, 60.152086
2018-08-23T11:24:55.000Z, 84.188633, 86.737821, 89.405579, 91.305635, 89.671359, 89.270006, 87.212034, 86.213393, 81.578974, 79.695056, 79.351989, 78.603375, 78.696918, 76.797064, 77.061085, 76.928759, 76.563327, 76.393820, 74.934902, 71.517161, 69.312723, 69.763678, 71.509596, 70.898787, 66.541891, 65.643275, 64.665780, 65.878453, 68.219031, 68.732077
2018-08-23T11:44:55.000Z, 83.956888, 86.643072, 88.161563, 91.976317, 89.488118, 89.673399, 86.113970, 83.271222, 82.299685, 80.654718, 79.009851, 79.178330, 78.512060, 76.770026, 76.557706, 76.239334, 75.637449, 75.163789, 73.616349, 69.714383, 66.462724, 65.666302, 65.565078, 64.322662, 62.235729, 61.351294, 60.574913, 60.372651, 61.026969, 58.852136
2018-08-23T12:04:55.000Z, 83.326143, 85.586766, 88.088218, 91.389389, 89.425124, 90.859293, 86.075711, 82.521905, 82.079685, 80.153087, 78.422415, 79.022710, 77.449955, 76.139230, 76.428195, 75.753905, 75.062344, 74.610207, 73.409861, 69.907810, 67.270867, 66.176211, 66.657237, 65.781339, 62.800960, 61.866937, 60.890214, 60.739040, 61.167954, 58.947717
2018-08-23T12:24:55.000Z, 84.403749, 86.490305, 87.568387, 91.135591, 89.364937, 89.337653, 84.962299, 82.127077, 81.617890, 79.761236, 78.843246, 79.096695, 78.140205, 76.647947, 76.038633, 75.735431, 74.924530, 74.333946, 72.889312, 69.579876, 66.171027, 64.800213, 64.966736, 63.577459, 61.116341, 60.616368, 60.004636, 60.126734, 60.899316, 59.422480
2018-08-23T12:44:55.000Z, 84.636046, 85.602339, 88.044729, 90.112931, 87.670230, 88.150375, 84.483084, 82.102916, 80.640571, 78.880969, 77.126998, 77.790209, 77.032159, 76.058837, 76.326364, 75.980747, 75.436454, 75.020393, 73.654264, 70.824918, 69.973445, 69.617449, 69.827773, 67.472230, 66.025182, 65.545273, 65.043599, 66.178117, 67.325263, 65.967064
2018-08-23T13:04:55.000Z, 85.576052, 87.690630, 88.952838, 90.206318, 88.487369, 88.015961, 85.550707, 82.426770, 80.972702, 79.623727, 78.485242, 78.508413, 77.587678, 76.855655, 76.393008, 75.824452, 75.663134, 75.399714, 74.573312, 71.074031, 68.054700, 67.576656, 68.048721, 67.133136, 64.526666, 63.369515, 62.123366, 61.834706, 62.290264, 59.882656
2018-08-23T13:24:55.000Z, 85.926256, 87.779119, 89.516924, 91.127544, 88.010339, 87.638433, 85.204137, 82.347637, 80.950854, 79.571840, 78.143971, 77.636208, 78.531383, 75.349683, 74.830648, 74.474847, 74.080130, 74.166909, 73.667970, 69.945472, 65.603742, 63.719998, 63.231384, 62.930831, 59.832366, 58.244046, 56.969866, 56.918906, 57.558567, 56.238258
2018-08-23T13:44:55.000Z, 85.740149, 86.561584, 88.178454, 90.726633, 87.993442, 87.460541, 85.244411, 82.669415, 81.699903, 79.349359, 78.432372, 78.148723, 78.005843, 74.656681, 73.225803, 71.918571, 71.150644, 70.254249, 68.827408, 66.082546, 62.624482, 61.203643, 60.129186, 58.090964, 57.017408, 56.809890, 56.158561, 55.588301, 56.427538, 55.552954
2018-08-23T14:04:55.000Z, 85.780005, 86.900657, 88.990522, 90.285446, 88.098959, 87.279855, 84.616535, 82.226628, 80.492141, 78.419913, 76.895669, 76.782176, 76.911385, 76.244331, 75.511338, 74.582056, 73.397713, 71.821757, 70.561928, 68.719817, 65.564237, 63.397255, 62.108422, 60.262304, 59.213724, 59.102164, 58.252806, 57.692297, 58.178755, 56.655159
2018-08-23T14:24:55.000Z, 85.542735, 87.243016, 88.580972, 89.342763, 88.654058, 88.155740, 85.698577, 82.927972, 82.011362, 78.897583, 77.997654, 77.579126, 77.712706, 75.492638, 74.943748, 73.919476, 72.654786, 71.711059, 70.852670, 69.711127, 66.108904, 64.106494, 63.278817, 61.871582, 60.173688, 57.664837, 55.846620, 55.539862, 56.395773, 55.524226
2018-08-23T14:44:55.000Z, 83.371159, 86.132192, 87.939759, 89.730990, 88.989455, 89.029716, 85.831101, 83.154793, 85.938808, 79.309606, 78.838870, 78.948922, 79.582764, 77.492106, 74.602538, 72.505641, 70.968028, 70.193465, 68.895465, 67.078335, 64.054776, 61.536809, 60.764789, 58.924974, 56.907021, 55.925285, 55.342277, 55.419439, 56.406129, 55.579230
2018-08-23T15:04:55.000Z, 83.024762, 85.691164, 87.239449, 89.629278, 87.768237, 87.724507, 85.567358, 83.110693, 79.674013, 78.914856, 77.694065, 77.268427, 77.290092, 75.113761, 73.343864, 71.735021, 69.953283, 69.462828, 68.530833, 68.085505, 66.253211, 64.835646, 63.691559, 61.965455, 60.314210, 60.794080, 61.915857, 63.278601, 67.950170, 68.868796
2018-08-23T15:24:55.000Z, 83.824946, 88.558470, 89.036266, 90.667850, 89.324206, 88.963100, 86.805887, 83.871580, 82.670939, 80.511242, 79.598441, 79.616851, 79.157068, 77.180755, 75.026807, 72.299040, 70.680876, 69.906106, 68.673939, 67.061016, 63.792762, 61.219468, 60.339586, 59.134792, 57.192548, 55.854065, 55.156674, 55.363405, 56.311886, 55.496283
2018-08-23T15:44:55.000Z, 82.469361, 85.465823, 87.908319, 89.684768, 88.526647, 87.858172, 87.403157, 83.273952, 80.958304, 79.414160, 79.129034, 77.930642, 78.042598, 76.123623, 74.461047, 72.439762, 70.853466, 69.329284, 68.437089, 67.044196, 63.691405, 61.936205, 60.719536, 59.537236, 58.171205, 57.097187, 55.972928, 55.764566, 56.628493, 55.664066
2018-08-23T16:04:55.000Z, 83.162381, 85.318219, 87.946738, 88.919399, 88.695593, 87.437588, 84.861856, 82.839315, 80.112618, 79.568546, 79.464671, 77.792579, 76.778110, 75.414868, 73.272850, 71.793535, 70.920888, 70.769509, 70.660981, 70.033180, 69.149544, 68.455089, 67.836528, 66.694463, 65.997069, 65.216861, 63.996528, 63.393528, 63.715089, 61.130998
2018-08-23T16:24:55.000Z, 83.496100, 86.187883, 87.771492, 90.137206, 89.169595, 87.206122, 85.859790, 84.085556, 82.221634, 79.159113, 78.913855, 78.203976, 77.059206, 75.867965, 74.815029, 73.170480, 72.238645, 71.702322, 71.216095, 71.163677, 70.576028, 70.296677, 69.982705, 69.079278, 67.843300, 67.042244, 65.638680, 65.030485, 65.347366, 62.801352
2018-08-23T16:44:55.000Z, 83.830872, 84.960533, 88.269866, 89.716354, 88.262883, 88.285262, 85.877130, 84.988717, 82.593999, 80.886847, 79.767901, 79.146506, 78.329543, 76.186435, 74.671138, 73.273743, 72.279402, 72.081798, 72.143513, 72.054495, 70.686346, 70.528085, 70.129423, 68.973002, 67.835226, 66.968816, 65.507602, 64.800115, 65.237953, 62.623302
2018-08-23T17:04:55.000Z, 84.293715, 85.847428, 86.683987, 89.075632, 88.663868, 87.185431, 85.821505, 84.428054, 82.406275, 80.700026, 78.821152, 77.873370, 78.128756, 76.417384, 74.582378, 72.666839, 71.728398, 71.081303, 70.641082, 70.992670, 69.977923, 70.839681, 70.555790, 68.756918, 65.486151, 63.540756, 61.465719, 61.009161, 61.479510, 59.177864
2018-08-23T17:24:55.000Z, 84.247821, 85.129574, 87.994978, 89.382761, 88.275480, 86.315940, 84.819049, 83.127205, 79.840688, 78.765025, 77.942776, 78.550248, 78.094809, 77.312419, 76.772037, 75.285311, 74.720026, 74.438417, 74.146375, 73.696283, 72.985822, 72.853065, 72.270653, 71.457043, 70.970159, 70.445567, 69.304173, 68.841161, 69.184100, 66.258232
2018-08-23T17:44:55.000Z, 82.157348, 84.970334, 87.881695, 89.524958, 88.519175, 86.694808, 84.894413, 83.080281, 79.939044, 78.428348, 77.468003, 76.754956, 76.406767, 74.364777, 73.172924, 72.001060, 71.256646, 70.813132, 70.741005, 71.934297, 69.864885, 69.498688, 69.083565, 67.623806, 67.251427, 65.982781, 64.235969, 63.776416, 64.058935, 61.407925
